Germany;Total road;Total final energy use (PJ)                                                       ;2152,76;2104,16;2111,85;2181,88;2219,81;2261,83;2218,61;2230,10;2010,71;2058,76
Germany;Total trains;Total final energy use (PJ)                                                     ;82,69;66,45;58,36;52,23;51,92;55,60;50,69;51,32;49,91;52,41
Germany;Total airplanes;Total final energy use (PJ)                                                  ;58,56;68,21;71,90;59,09;63,21;64,89;63,52;61,04;28,06;23,05
Germany;Total ships;Total final energy use (PJ)                                                      ;11,87;12,83;11,18;13,32;12,38;11,34;10,62;11,26;10,08;10,48
Greece;Total passenger and freight transport;Motor gasoline (PJ)                                     ;145,03;174,57;161,92;107,76;106,29;102,74;100,68;98,36;79,34;84,87
Greece;Total passenger and freight transport;Diesel and light fuel oil (PJ)                          ;93,99;103,84;119,01;99,61;107,89;107,88;111,43;119,28;111,25;118,21
Greece;Total passenger and freight transport;LPG (PJ)                                                ;0,69;0,53;1,93;10,76;10,95;10,30;9,86;10,06;8,11;7,89
Greece;Total passenger and freight transport;Heavy fuel oil (PJ)                                     ;9,44;13,04;18,48;13,04;12,84;13,13;14,26;14,36;12,21;12,45
Greece;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)                     ;21,37;16,90;9,93;7,01;7,91;8,17;9,30;9,41;3,79;6,34
Greece;Total passenger and freight transport;Gas (PJ)                                                ;0;0;0;0;0;0;0;0;0;0
Greece;Total passenger and freight transport;Electricity (PJ)                                        ;0,35;0,20;0,17;0,75;0,67;0,68;0,73;0,73;0,63;0,70
